OrderID,CustomerID,MenuItemID,OrderDate
1068,628,32,2021-05-11
1069,115,57,2021-11-30
1070,258,45,2021-08-07
1071,163,49,2021-07-02
1072,68,59,2021-08-05
1073,434,12,2021-02-20
1074,743,48,2021-10-30
1075,115,7,2021-01-29
1076,823,2,2021-03-12
1077,288,37,2021-03-13
1078,37,16,2021-06-03
1079,415,21,2021-10-24
1080,718,17,2021-04-28
1081,483,53,2021-11-01
1082,182,42,2021-01-16
1083,273,8,2021-10-12
1084,470,44,2021-10-08
1085,785,49,2021-07-24
1086,407,44,2021-11-24
1087,94,39,2021-10-09
1088,328,34,2021-02-21
1089,993,25,2021-06-08
1090,509,47,2021-01-14
1091,715,41,2021-10-10
1092,942,13,2021-03-28
1093,28,4,2021-08-13
1094,15,53,2021-03-25
1095,370,31,2021-08-15
1096,495,9,2021-07-28
1097,602,18,2021-03-19
1098,397,26,2021-06-23
1099,423,1,2021-04-21
1100,951,50,2021-01-22
1101,540,17,2021-01-20
1102,801,59,2021-03-10
1103,64,7,2021-01-22
1104,487,42,2021-07-16
1105,608,23,2021-04-03
1106,512,6,2021-04-05
1107,838,34,2021-07-30
1108,116,37,2021-04-27
1109,911,18,2021-11-25
1110,306,47,2021-03-20
1111,647,12,2021-07-21
1112,65,47,2021-11-04
1113,831,49,2021-07-03
1114,322,18,2021-10-09
1115,756,56,2021-03-03
1116,76,32,2021-05-29
1117,543,56,2021-02-06
1118,610,2,2021-04-30
1119,456,54,2021-08-19
1120,827,14,2021-07-05
1121,896,6,2021-08-03
1122,970,24,2021-06-15
1123,90,4,2021-06-02
1124,113,53,2021-08-04
1125,922,28,2021-02-22
1126,613,52,2021-02-14
1127,996,19,2021-06-23
1128,854,36,2021-09-16
1129,585,27,2021-11-01
1130,472,41,2021-12-08
1131,202,49,2021-07-28
1132,969,20,2021-12-21
1133,339,30,2021-02-17
1134,898,54,2021-09-19
1135,520,14,2021-10-25
1136,775,44,2021-03-16
1137,845,27,2021-05-17
1138,407,10,2021-04-27
1139,973,41,2021-09-07
1140,443,23,2021-01-06
1141,819,40,2021-08-11
1142,229,23,2021-09-20
1143,222,49,2021-05-02
1144,526,61,2021-06-07
1145,341,33,2021-08-12
1146,894,20,2021-08-05
1147,259,36,2021-01-07
1148,823,10,2021-07-13
1149,193,41,2021-04-03
1150,888,9,2021-01-09
1151,940,7,2021-03-02
1152,331,52,2021-03-30
1153,954,41,2021-12-20
1154,603,36,2021-04-13
1155,324,14,2021-06-24
1156,536,59,2021-10-06
1157,72,32,2021-10-03
1158,589,22,2021-06-22
1159,14,41,2021-01-09
1160,278,56,2021-02-25
1161,125,14,2021-04-21
1162,748,22,2021-10-29
1163,17,18,2021-05-26
1164,829,53,2021-09-08
1165,420,30,2021-10-20
1166,466,43,2021-04-13
1167,292,19,2021-01-02
1168,487,52,2021-12-20
1169,266,8,2021-07-29
1170,274,15,2021-05-02
1171,645,1,2021-08-07
1172,689,9,2021-04-09
1173,721,18,2021-10-19
1174,887,33,2021-09-11
1175,842,56,2021-05-31
1176,344,54,2021-06-15
1177,520,56,2021-03-05
1178,83,55,2021-06-09
1179,465,33,2021-09-09
1180,982,19,2021-07-14
1181,697,11,2021-10-24
1182,887,43,2021-01-20
1183,556,22,2021-05-07
1184,871,58,2021-06-13
1185,369,21,2021-08-03
1186,37,47,2021-03-25
1187,217,6,2021-09-20
1188,373,46,2021-10-27
1189,792,59,2021-09-17
1190,219,1,2021-03-20
1191,732,7,2021-12-30
1192,918,46,2021-06-14
1193,731,28,2021-09-14
1194,677,55,2021-11-01
1195,510,24,2021-09-22
1196,116,48,2021-06-07
1197,913,20,2021-07-25
1198,641,36,2021-05-10
1199,749,49,2021-04-20
1200,28,6,2021-02-08
1201,470,13,2021-04-06
1202,346,28,2021-06-17
1203,872,37,2021-05-31
1204,464,13,2021-03-23
1205,786,36,2021-02-05
1206,940,12,2021-07-30
1207,836,15,2021-06-17
1208,285,4,2021-10-21
1209,423,53,2021-11-06
1210,546,54,2021-06-18
1211,434,50,2021-03-20
1212,620,13,2021-08-12
1213,225,59,2021-11-07
1214,678,57,2021-08-01
1215,317,3,2021-01-19
1216,613,40,2021-10-27
1217,300,61,2021-10-01
1218,928,44,2021-05-04
1219,604,36,2021-08-06
1220,194,19,2021-08-24
1221,767,23,2021-09-10
1222,762,27,2021-12-13
1223,902,19,2021-07-13
1224,736,13,2021-03-06
1225,289,27,2021-01-31
1226,279,55,2021-05-02
1227,110,38,2021-11-23
1228,232,41,2021-08-10
1229,125,49,2021-09-26
1230,81,39,2021-08-15
1231,930,49,2021-11-02
1232,528,29,2021-02-22
1233,154,42,2021-12-22
1234,225,32,2021-12-05
1235,914,34,2021-05-06
1236,212,38,2021-12-16
1237,982,1,2021-02-15
1238,534,42,2021-02-12
1239,826,41,2021-07-31
1240,77,46,2021-09-13
1241,256,33,2021-09-13
1242,661,53,2021-02-03
1243,808,58,2021-03-23
1244,703,13,2021-11-28
1245,825,1,2021-10-10
1246,241,16,2021-10-12
1247,614,10,2021-01-06
1248,121,7,2021-12-08
1249,142,25,2021-04-28
1250,566,19,2021-03-02
1251,854,42,2021-05-13
1252,756,11,2021-11-02
1253,94,23,2021-08-13
1254,272,9,2021-08-02
1255,498,44,2021-09-21
1256,107,47,2021-01-12
1257,23,20,2021-11-03
1258,197,17,2021-04-09
1259,46,28,2021-05-06
1260,358,37,2021-07-01
1261,665,52,2021-06-08
1262,25,2,2021-01-04
1263,624,3,2021-08-29
1264,394,14,2021-05-20
1265,274,54,2021-09-05
1266,747,28,2021-12-21
1267,539,19,2021-08-24
1268,685,43,2021-03-21
1269,436,6,2021-07-08
1270,763,52,2021-07-09
1271,108,24,2021-12-16
1272,337,44,2021-11-13
1273,692,33,2021-05-05
1274,519,8,2021-01-04
1275,569,34,2021-09-17
1276,847,30,2021-12-16
1277,840,40,2021-03-10
1278,608,52,2021-03-16
1279,550,48,2021-03-13
1280,802,58,2021-10-11
1281,663,57,2021-12-09
1282,839,29,2021-10-01
1283,738,7,2021-11-13
1284,569,40,2021-11-07
1285,31,9,2021-09-25
1286,579,54,2021-12-10
1287,930,38,2021-08-12
1288,292,48,2021-05-21
1289,262,50,2021-05-14
1290,197,28,2021-08-04
1291,533,46,2021-09-11
1292,560,25,2021-03-03
1293,796,37,2021-11-10
1294,201,51,2021-09-30
1295,157,19,2021-11-24
1296,983,29,2021-08-26
1297,337,45,2021-03-05
1298,79,33,2021-02-28
1299,520,40,2021-12-29
1300,486,2,2021-04-04
1301,16,49,2021-02-27
1302,762,24,2021-11-09
1303,643,17,2021-03-25
1304,827,10,2021-08-14
1305,398,29,2021-03-16
1306,365,51,2021-05-20
1307,605,40,2021-04-24
1308,171,45,2021-11-14
1309,673,46,2021-09-19
1310,561,27,2021-10-19
1311,912,33,2021-12-24
1312,308,20,2021-04-30
1313,874,4,2021-12-08
1314,809,55,2021-08-30
1315,266,56,2021-05-27
1316,12,30,2021-06-07
1317,254,31,2021-02-22
1318,213,20,2021-10-01
1319,901,47,2021-09-22
1320,710,51,2021-12-24
1321,208,54,2021-11-17
1322,847,31,2021-09-02
1323,420,38,2021-11-09
1324,768,6,2021-06-05
1325,809,46,2021-11-16
1326,511,13,2021-11-24
1327,619,42,2021-12-15
1328,913,30,2021-10-24
1329,818,18,2021-04-19
1330,885,18,2021-10-28
1331,237,36,2021-04-07
1332,218,18,2021-06-11
1333,992,53,2021-09-21
1334,525,49,2021-01-23
1335,20,53,2021-04-01
1336,255,26,2021-02-01
1337,517,38,2021-01-27
1338,224,16,2021-12-29
1339,421,40,2021-12-01
1340,942,16,2021-09-12
1341,195,17,2021-01-29
1342,421,19,2021-04-07
1343,815,42,2021-08-22
1344,367,45,2021-09-01
1345,687,52,2021-04-26
1346,232,35,2021-03-18
1347,633,32,2021-10-03
1348,931,38,2021-11-13
1349,711,57,2021-09-12
1350,214,46,2021-10-15
1351,505,61,2021-04-06
1352,157,55,2021-12-28
1353,559,8,2021-11-29
1354,291,54,2021-08-12
1355,991,2,2021-06-19
1356,409,12,2021-06-16
1357,388,60,2021-12-22
1358,334,58,2021-07-25
1359,587,52,2021-02-14
1360,554,18,2021-03-13
1361,313,50,2021-02-06
1362,496,23,2021-01-10
1363,78,2,2021-07-23
1364,712,58,2021-11-05
1365,81,37,2021-01-03
1366,462,35,2021-06-19
1367,67,22,2021-11-26
1368,755,57,2021-02-24
1369,151,55,2021-05-11
1370,574,22,2021-08-01
1371,668,53,2021-05-26
1372,588,35,2021-09-08
1373,903,10,2021-04-29
1374,463,18,2021-10-31
1375,887,15,2021-04-21
1376,973,38,2021-08-17
1377,950,5,2021-01-05
1378,806,43,2021-05-13
1379,106,24,2021-07-11
1380,435,60,2021-10-03
1381,134,15,2021-05-06
1382,692,37,2021-07-06
1383,935,58,2021-04-19
1384,138,38,2021-10-10
1385,335,43,2021-09-28
1386,510,4,2021-01-22
1387,976,24,2021-08-18
1388,585,23,2021-12-15
1389,238,22,2021-06-15
1390,334,37,2021-05-08
1391,561,42,2021-07-02
1392,524,57,2021-03-30
1393,882,22,2021-03-25
1394,343,36,2021-01-25
1395,893,14,2021-09-27
1396,270,21,2021-09-17
1397,863,30,2021-03-18
1398,959,27,2021-10-21
1399,633,28,2021-10-18
1400,661,53,2021-02-07
1401,571,60,2021-09-24
1402,63,2,2021-07-04
1403,851,6,2021-04-14
1404,537,43,2021-01-18
1405,796,38,2021-02-28
1406,810,18,2021-06-03
1407,910,41,2021-05-13
1408,426,52,2021-10-11
1409,480,19,2021-01-22
1410,599,26,2021-06-21
1411,198,6,2021-04-18
1412,156,59,2021-07-10
1413,782,24,2021-02-28
1414,659,58,2021-05-11
1415,537,41,2021-08-03
1416,502,26,2021-08-09
1417,102,4,2021-12-05
1418,431,30,2021-12-04
1419,374,23,2021-07-16
1420,408,23,2021-08-21
1421,935,41,2021-11-09
1422,463,35,2021-04-02
1423,499,28,2021-11-13
1424,796,43,2021-09-26
1425,924,28,2021-07-22
1426,196,17,2021-09-08
1427,243,51,2021-12-24
1428,146,10,2021-07-25
1429,674,7,2021-04-09
1430,125,50,2021-07-20
1431,858,33,2021-06-07
1432,997,48,2021-08-20
1433,889,54,2021-11-25
1434,721,59,2021-10-09
1435,107,46,2021-09-14
1436,807,12,2021-12-29
1437,843,45,2021-04-07
1438,625,11,2021-02-03
1439,804,54,2021-08-25
1440,900,53,2021-12-30
1441,990,32,2021-10-13
1442,785,14,2021-12-01
1443,348,19,2021-12-25
1444,259,58,2021-12-12
1445,723,18,2021-02-26
1446,371,25,2021-01-12
1447,466,4,2021-04-17
1448,156,7,2021-11-25
1449,422,14,2021-03-30
1450,501,3,2021-01-12
1451,733,33,2021-01-19
1452,585,8,2021-07-27
1453,831,28,2021-04-26
1454,601,59,2021-10-29
1455,431,45,2021-01-25
1456,448,37,2021-05-22
1457,591,25,2021-04-10
1458,136,52,2021-08-09
1459,61,39,2021-12-22
1460,831,9,2021-02-17
1461,284,36,2021-08-27
1462,391,12,2021-07-19
1463,773,21,2021-03-18
1464,625,45,2021-02-15
1465,189,10,2021-09-02
1466,539,30,2021-12-05
1467,72,18,2021-07-03
1468,138,4,2021-09-07
1469,175,15,2021-03-07
1470,122,35,2021-10-14
1471,215,19,2021-10-22
1472,520,61,2021-01-10
1473,267,14,2021-01-04
1474,803,36,2021-04-11
1475,338,60,2021-10-28
1476,83,32,2021-12-31
1477,139,27,2021-07-19
1478,611,35,2021-10-07
1479,317,15,2021-07-09
1480,999,43,2021-06-26
1481,531,26,2021-12-13
1482,329,16,2021-03-25
1483,993,41,2021-12-02
1484,486,51,2021-12-14
1485,483,1,2021-01-19
1486,116,52,2021-09-18
1487,884,45,2021-02-26
1488,949,29,2021-12-05
1489,473,31,2021-08-27
1490,94,17,2021-02-13
1491,785,22,2021-06-09
1492,262,58,2021-04-26
1493,165,21,2021-08-12
1494,909,20,2021-06-19
1495,941,59,2021-01-27
1496,323,28,2021-10-04
1497,880,39,2021-07-19
1498,690,61,2021-11-29
1499,146,50,2021-05-14
1500,14,37,2021-01-19
1501,4,22,2021-06-28
1502,85,41,2021-10-13
1503,975,52,2021-11-03
1504,702,51,2021-01-06
1505,846,46,2021-11-05
1506,383,18,2021-02-17
1507,969,44,2021-08-24
1508,311,7,2021-01-20
1509,975,27,2021-07-20
1510,940,44,2021-02-15
1511,495,42,2021-03-04
1512,87,4,2021-07-30
1513,131,56,2021-12-11
1514,610,58,2021-12-28
1515,976,25,2021-01-15
1516,479,6,2021-12-06
1517,711,59,2021-05-27
1518,880,14,2021-09-18
1519,867,31,2021-06-28
1520,481,18,2021-09-05
1521,539,34,2021-03-20
1522,336,60,2021-03-17
1523,161,57,2021-05-06
1524,266,37,2021-06-22
1525,750,37,2021-04-03
1526,161,3,2021-01-06
1527,818,60,2021-04-15
1528,982,36,2021-05-24
1529,107,60,2021-02-23
1530,300,37,2021-02-06
1531,39,15,2021-04-30
1532,14,52,2021-10-07
1533,960,54,2021-01-11
1534,473,12,2021-07-30
1535,743,1,2021-02-02
1536,286,18,2021-10-22
1537,979,12,2021-09-01
1538,688,1,2021-03-30
1539,697,26,2021-08-03
1540,205,53,2021-05-16
1541,133,56,2021-01-30
1542,754,35,2021-06-25
1543,503,47,2021-07-04
1544,556,1,2021-05-07
1545,470,11,2021-11-14
1546,458,38,2021-08-17
1547,230,39,2021-07-05
1548,942,60,2021-05-22
1549,752,33,2021-02-10
1550,37,40,2021-03-12
1551,391,53,2021-04-15
1552,488,4,2021-06-15
1553,758,31,2021-01-11
1554,164,54,2021-01-20
1555,251,10,2021-05-29
1556,526,1,2021-08-18
1557,305,22,2021-06-03
1558,947,6,2021-02-11
1559,57,53,2021-06-04
1560,766,22,2021-09-10
1561,173,41,2021-04-16
1562,603,40,2021-12-23
1563,540,30,2021-06-13
1564,553,6,2021-07-12
1565,717,17,2021-07-13
1566,131,25,2021-06-27
1567,530,46,2021-06-15
1568,471,13,2021-07-19
1569,61,60,2021-07-24
1570,986,4,2021-03-10
1571,241,21,2021-12-07
1572,218,47,2021-10-15
1573,46,1,2021-09-08
1574,703,48,2021-04-21
1575,125,3,2021-04-24
1576,250,40,2021-03-24
1577,372,2,2021-04-20
1578,980,20,2021-01-25
1579,147,3,2021-05-04
1580,703,55,2021-07-03
1581,659,6,2021-02-16
1582,854,61,2021-04-02
1583,468,46,2021-05-01
1584,935,20,2021-06-30
1585,574,7,2021-01-09
1586,73,16,2021-09-12
1587,346,56,2021-09-24
1588,165,7,2021-07-10
1589,428,5,2021-11-29
1590,717,56,2021-08-13
1591,634,56,2021-09-12
1592,257,14,2021-01-27
1593,216,11,2021-12-15
1594,924,12,2021-09-02
1595,880,55,2021-11-26
1596,100,43,2021-01-11
1597,884,50,2021-07-09
1598,252,27,2021-10-02
1599,991,41,2021-08-03
1600,463,40,2021-11-13
1601,419,6,2021-03-10
1602,406,14,2021-12-07
1603,911,59,2021-08-27
1604,533,25,2021-11-15
1605,181,13,2021-07-17
1606,947,19,2021-04-30
1607,402,16,2021-11-25
1608,692,60,2021-10-02
1609,165,5,2021-12-05
1610,501,23,2021-06-01
1611,989,4,2021-10-25
1612,267,25,2021-10-05
1613,675,44,2021-06-10
1614,657,23,2021-06-13
1615,877,10,2021-02-01
1616,624,30,2021-10-16
1617,269,19,2021-06-15
1618,729,24,2021-12-10
1619,234,26,2021-06-02
1620,472,56,2021-05-21
1621,257,4,2021-08-02
1622,257,26,2021-06-11
1623,263,41,2021-03-08
1624,521,7,2021-11-10
1625,530,52,2021-10-16
1626,155,6,2021-07-07
1627,206,30,2021-10-27
1628,209,6,2021-02-22
1629,432,17,2021-04-24
1630,834,18,2021-03-02
1631,642,14,2021-01-25
1632,931,54,2021-08-01
1633,555,26,2021-01-12
1634,672,33,2021-04-22
1635,958,43,2021-11-09
1636,148,53,2021-01-13
1637,533,47,2021-02-24
1638,729,55,2021-07-27
1639,790,3,2021-06-19
1640,250,29,2021-09-29
1641,603,37,2021-02-01
1642,932,39,2021-05-28
1643,409,4,2021-12-26
1644,530,24,2021-04-19
1645,74,42,2021-07-30
1646,21,34,2021-08-27
1647,598,6,2021-03-06
1648,348,1,2021-12-30
1649,397,32,2021-07-24
1650,710,12,2021-01-05
1651,572,16,2021-01-25
1652,29,53,2021-06-09
1653,245,23,2021-08-05
1654,889,34,2021-12-18
1655,984,43,2021-05-29
1656,609,11,2021-06-23
1657,435,10,2021-02-03
1658,530,24,2021-11-17
1659,936,22,2021-10-16
1660,381,41,2021-06-03
1661,982,36,2021-12-25
1662,33,47,2021-04-01
1663,16,31,2021-08-18
1664,249,16,2021-01-31
1665,487,39,2021-06-14
1666,247,21,2021-07-21
1667,494,61,2021-09-10
1668,118,47,2021-02-06
1669,601,56,2021-12-26
1670,936,24,2021-05-28
1671,249,21,2021-04-14
1672,55,8,2021-10-28
1673,292,15,2021-02-26
1674,381,61,2021-05-05
1675,529,12,2021-01-06
1676,888,10,2021-01-25
1677,879,21,2021-07-13
1678,611,33,2021-02-12
1679,831,24,2021-03-13
1680,180,40,2021-04-15
1681,467,18,2021-06-15
1682,958,14,2021-04-05
1683,67,28,2021-06-02
1684,113,9,2021-03-24
1685,845,2,2021-12-01
1686,542,5,2021-12-22
1687,340,7,2021-11-19
1688,312,10,2021-01-17
1689,843,7,2021-01-24
1690,926,36,2021-12-19
1691,487,51,2021-08-21
1692,744,54,2021-08-01
1693,264,40,2021-08-26
1694,103,13,2021-11-23
1695,540,54,2021-01-29
1696,467,34,2021-03-21
1697,698,24,2021-12-29
1698,346,57,2021-06-15
1699,686,1,2021-10-10
1700,849,39,2021-07-28
1701,61,44,2021-02-18
1702,802,6,2021-06-26
1703,904,4,2021-03-20
1704,261,31,2021-01-29
1705,705,56,2021-02-24
1706,897,14,2021-04-17
1707,547,14,2021-08-15
1708,444,36,2021-04-06
1709,834,14,2021-05-01
1710,606,10,2021-11-14
1711,270,8,2021-12-13
1712,861,38,2021-12-13
1713,586,45,2021-02-01
1714,364,60,2021-06-29
1715,509,17,2021-01-12
1716,267,27,2021-05-03
1717,621,36,2021-06-25
1718,279,9,2021-03-20
1719,854,50,2021-06-04
1720,468,37,2021-01-23
1721,974,47,2021-01-21
1722,686,8,2021-03-09
1723,82,3,2021-12-04
1724,590,58,2021-10-26
1725,411,60,2021-11-04
1726,542,8,2021-06-11
1727,984,57,2021-07-04
1728,244,39,2021-07-27
1729,740,51,2021-03-06
1730,747,11,2021-01-29
1731,624,28,2021-06-09
1732,481,21,2021-09-12
1733,552,59,2021-12-27
1734,252,16,2021-07-30
1735,359,8,2021-01-22
1736,156,59,2021-02-26
1737,145,31,2021-04-18
1738,878,36,2021-06-26
1739,667,25,2021-09-30
1740,371,8,2021-11-24
1741,66,44,2021-10-08
1742,739,49,2021-04-27
1743,600,12,2021-02-24
1744,793,4,2021-01-04
1745,360,7,2021-07-11
1746,973,33,2021-09-05
1747,970,39,2021-05-03
1748,625,35,2021-09-09
1749,409,37,2021-01-27
1750,684,58,2021-11-06
1751,758,24,2021-08-06
1752,613,3,2021-12-11
1753,42,7,2021-01-14
1754,519,7,2021-08-29
1755,775,9,2021-01-10
1756,301,43,2021-12-11
1757,981,51,2021-07-28
1758,28,17,2021-09-03
1759,3,43,2021-02-15
1760,115,60,2021-04-01
1761,597,14,2021-08-10
1762,342,33,2021-12-13
1763,542,34,2021-02-05
1764,99,13,2021-08-02
1765,117,13,2021-04-22
1766,994,8,2021-07-16
1767,930,34,2021-11-17
1768,442,19,2021-05-21
1769,504,48,2021-04-02
1770,566,34,2021-07-07
1771,752,42,2021-04-20
1772,397,60,2021-08-11
1773,996,17,2021-09-01
1774,969,13,2021-11-02
1775,787,16,2021-06-24
1776,376,15,2021-01-26
1777,395,32,2021-12-17
1778,828,8,2021-01-23
1779,611,27,2021-09-27
1780,641,41,2021-11-04
1781,149,57,2021-05-09
1782,998,15,2021-09-18
1783,632,54,2021-11-24
1784,612,44,2021-09-20
1785,414,41,2021-12-07
1786,345,36,2021-03-14
1787,316,9,2021-04-09
1788,564,60,2021-12-08
1789,271,56,2021-11-25
1790,944,34,2021-09-27
1791,305,15,2021-01-07
1792,60,49,2021-09-03
1793,644,32,2021-01-06
1794,888,15,2021-04-19
1795,765,33,2021-01-08
1796,723,50,2021-05-19
1797,403,42,2021-01-02
1798,71,61,2021-05-26
1799,99,7,2021-12-01
1800,39,15,2021-11-27
1801,808,24,2021-06-29
1802,619,22,2021-02-25
1803,322,11,2021-09-21
1804,240,53,2021-03-27
1805,389,46,2021-09-13
1806,706,35,2021-03-19
1807,458,12,2021-06-03
1808,311,33,2021-02-21
1809,810,26,2021-07-17
1810,864,15,2021-11-24
1811,447,50,2021-11-22
1812,892,6,2021-02-12
1813,172,30,2021-05-30
1814,542,52,2021-11-21
1815,683,51,2021-10-12
1816,315,42,2021-02-15
1817,628,5,2021-01-26
1818,991,31,2021-10-21
1819,3,59,2021-01-26
1820,318,5,2021-09-23
1821,234,22,2021-11-28
1822,931,36,2021-11-18
1823,890,7,2021-09-16
1824,912,3,2021-04-13
1825,254,10,2021-04-30
1826,620,59,2021-10-24
1827,18,30,2021-02-18
1828,375,42,2021-03-23
1829,488,26,2021-07-07
1830,513,8,2021-02-19
1831,859,41,2021-08-07
1832,679,34,2021-02-28
1833,225,19,2021-09-01
1834,687,1,2021-01-05
1835,751,52,2021-11-16
1836,370,51,2021-07-07
1837,25,17,2021-01-27
1838,507,17,2021-06-19
1839,758,10,2021-11-07
1840,626,22,2021-06-18
1841,943,52,2021-09-18
1842,366,21,2021-01-18
1843,389,59,2021-12-24
1844,409,6,2021-05-06
1845,508,12,2021-09-02
1846,870,2,2021-04-16
1847,246,8,2021-04-25
1848,229,32,2021-08-11
1849,281,26,2021-09-08
1850,34,59,2021-08-31
1851,391,33,2021-12-24
1852,108,36,2021-07-14
1853,332,26,2021-02-27
1854,944,46,2021-02-18
1855,145,35,2021-10-23
1856,868,38,2021-09-30
1857,26,19,2021-11-23
1858,64,17,2021-12-22
1859,392,27,2021-04-06
1860,270,8,2021-07-31
1861,660,48,2021-01-12
1862,489,27,2021-11-17
1863,767,30,2021-12-07
1864,552,43,2021-08-16
1865,412,33,2021-02-19
1866,416,42,2021-02-28
1867,37,42,2021-12-15
1868,11,22,2021-10-06
1869,638,51,2021-12-13
1870,724,45,2021-09-15
1871,691,40,2021-09-20
1872,663,16,2021-09-15
1873,509,19,2021-10-05
1874,740,47,2021-06-18
1875,568,53,2021-10-18
1876,379,44,2021-11-07
1877,811,38,2021-07-08
1878,933,46,2021-08-25
1879,245,25,2021-09-27
1880,541,2,2021-10-19
1881,425,6,2021-03-29
1882,973,46,2021-08-01
1883,221,25,2021-10-27
1884,341,9,2021-03-09
1885,669,28,2021-08-28
1886,669,22,2021-07-12
1887,2,36,2021-08-16
1888,937,20,2021-12-13
1889,350,30,2021-08-10
1890,150,10,2021-09-12
1891,360,32,2021-06-15
1892,256,35,2021-01-12
1893,756,57,2021-12-26
1894,767,39,2021-06-22
1895,12,58,2021-05-08
1896,57,15,2021-12-05
1897,606,51,2021-03-29
1898,894,50,2021-10-30
1899,996,32,2021-12-04
1900,810,52,2021-10-08
1901,341,8,2021-03-06
1902,153,34,2021-02-19
1903,74,11,2021-02-04
1904,527,6,2021-05-03
1905,533,48,2021-04-30
1906,918,5,2021-08-08
1907,877,61,2021-12-20
1908,678,42,2021-10-12
1909,476,18,2021-03-17
1910,995,61,2021-09-17
1911,57,45,2021-06-21
1912,360,3,2021-01-02
1913,737,13,2021-10-11
1914,234,46,2021-06-20
1915,800,49,2021-11-21
1916,211,22,2021-07-23
1917,479,61,2021-12-11
1918,571,56,2021-11-25
1919,668,58,2021-08-08
1920,797,47,2021-12-31
1921,409,25,2021-12-18
1922,935,16,2021-12-19
1923,910,23,2021-07-14
1924,579,39,2021-04-03
1925,582,48,2021-08-05
1926,379,5,2021-06-12
1927,226,9,2021-07-13
1928,830,7,2021-04-02
1929,903,17,2021-08-30
1930,698,10,2021-10-24
1931,412,13,2021-11-14
1932,144,21,2021-05-21
1933,186,9,2021-12-27
1934,388,51,2021-03-31
1935,262,13,2021-07-16
1936,517,39,2021-08-11
1937,989,16,2021-06-14
1938,111,29,2021-07-27
1939,806,36,2021-11-01
1940,817,41,2021-04-19
